2605 24944
23 2356 29 -6.309918278226516
23 2356 1573 -6.309918278226516
23 2405 178 -6.309918278226516
23 635 2457 -6.309918278226516
23 635 1087 -6.309918278226516
23 2440 56 -6.309918278226516
23 2473 29 -6.309918278226516
23 1207 10 -6.309918278226516
23 2505 29 -6.309918278226516
23 2515 31 -6.309918278226516
23 2515 243 -6.309918278226516
23 2516 31 -6.309918278226516
23 2516 76 -6.309918278226516
23 742 29 -6.309918278226516
23 2548 31 -6.309918278226516
23 2554 10 -6.309918278226516
24 25 26 -3.367295829986474
24 113 56 -3.367295829986474
24 10 11 -3.367295829986474
24 10 169 -3.367295829986474
24 10 76 -3.367295829986474
24 10 559 -3.367295829986474
24 10 594 -3.367295829986474
24 29 18 -3.367295829986474
24 29 34 -3.367295829986474
24 29 110 -3.367295829986474
24 29 143 -3.367295829986474
24 29 303 -3.367295829986474
24 29 828 -3.367295829986474
24 84 10 -3.367295829986474
24 353 10 -3.367295829986474
24 34 25 -3.367295829986474
24 34 113 -3.367295829986474
24 34 114 -3.367295829986474
24 222 648 -3.367295829986474
24 166 147 -3.367295829986474
24 22 167 -3.367295829986474
24 22 336 -3.367295829986474
24 106 49 -3.367295829986474
24 106 187 -3.367295829986474
24 35 18 -3.367295829986474
24 390 29 -3.367295829986474
24 629 49 -3.367295829986474
24 11 12 -3.367295829986474
24 12 80 -3.367295829986474
25 26 27 -4.356708826689592
25 26 1216 -4.356708826689592
25 26 1557 -4.356708826689592
25 26 245 -4.356708826689592
25 26 1848 -4.356708826689592
25 26 335 -4.356708826689592
25 47 48 -4.356708826689592
25 113 180 -4.356708826689592
25 23 88 -2.277267285009756
25 23 273 -4.356708826689592
25 23 1063 -4.356708826689592
25 23 360 -4.356708826689592
25 23 994 -4.356708826689592
25 23 2115 -4.356708826689592
25 49 391 -3.663561646129646
25 49 281 -4.356708826689592
25 49 398 -4.356708826689592
25 49 725 -4.356708826689592
25 49 744 -4.356708826689592
25 49 88 -2.564949357461537
25 49 846 -3.663561646129646
25 49 1024 -3.663561646129646
25 49 1115 -3.258096538021482
25 49 587 -4.356708826689592
25 49 1341 -4.356708826689592
25 49 1401 -4.356708826689592
25 49 1398 -4.356708826689592
25 49 1417 -4.356708826689592
25 49 542 -3.258096538021482
25 49 1426 -3.663561646129646
25 49 1740 -4.356708826689592
25 49 2077 -4.356708826689592
25 49 2176 -4.356708826689592
25 49 2207 -3.663561646129646
25 49 2300 -4.356708826689592
25 138 1020 -4.356708826689592
25 138 37 -4.356708826689592
25 1223 882 -4.356708826689592
25 12 80 -2.747270914255492
25 1620 113 -4.356708826689592
25 56 252 -4.356708826689592
25 56 195 -4.356708826689592
25 1930 1931 -4.356708826689592
25 532 281 -4.356708826689592
25 8 70 -4.356708826689592
25 2203 1002 -4.356708826689592
25 167 88 -4.356708826689592
25 300 2245 -4.356708826689592
25 300 88 -4.356708826689592
25 11 138 -4.356708826689592
25 657 34 -4.356708826689592
25 982 88 -4.356708826689592
25 708 2527 -4.356708826689592
26 27 28 -5.652489180268651
26 27 34 -5.652489180268651
26 38 18 -5.652489180268651
26 38 92 -5.652489180268651
26 38 163 -5.652489180268651
26 38 34 -4.553876891600541
26 38 4 -5.652489180268651
26 38 123 -5.652489180268651
26 38 10 -4.553876891600541
26 38 514 -4.043051267834550
26 38 1242 -5.652489180268651
26 38 49 -5.652489180268651
26 38 645 -5.652489180268651
26 38 220 -4.959341999708705
26 38 286 -5.652489180268651
26 38 651 -5.652489180268651
26 38 29 -5.652489180268651
26 38 184 -5.652489180268651
26 38 1342 -5.652489180268651
26 38 800 -5.652489180268651
26 38 252 -5.652489180268651
26 87 29 -5.652489180268651
26 89 90 -5.652489180268651
26 100 70 -5.652489180268651
26 107 108 -5.652489180268651
26 107 1635 -5.652489180268651
26 112 113 -5.652489180268651
26 121 10 -5.652489180268651
26 121 225 -5.652489180268651
26 125 126 -5.652489180268651
26 127 128 -5.652489180268651
26 134 127 -5.652489180268651
26 134 151 -5.652489180268651
26 191 192 -5.652489180268651
26 201 10 -5.652489180268651
26 208 209 -5.652489180268651
26 249 250 -5.652489180268651
26 249 202 -5.652489180268651
26 249 1383 -5.652489180268651
26 270 271 -5.652489180268651
26 284 70 -5.652489180268651
26 284 217 -5.652489180268651
26 284 113 -5.652489180268651
26 284 213 -5.652489180268651
26 318 238 -4.266194819148760
26 318 71 -5.652489180268651
26 327 328 -5.652489180268651
26 428 429 -5.652489180268651
26 454 455 -5.652489180268651
26 470 34 -5.652489180268651
26 470 876 -5.652489180268651
26 328 70 -5.652489180268651
26 484 485 -5.652489180268651
26 500 514 -5.652489180268651
26 516 517 -5.652489180268651
26 573 270 -5.652489180268651
26 576 577 -5.652489180268651
26 614 10 -5.652489180268651
26 638 35 -5.652489180268651
26 638 113 -5.652489180268651
26 672 217 -5.652489180268651
26 514 18 -5.652489180268651
26 514 164 -5.652489180268651
26 514 10 -4.959341999708705
26 514 29 -5.652489180268651
26 514 83 -5.652489180268651
26 514 169 -5.652489180268651
26 710 222 -5.652489180268651
26 728 29 -5.652489180268651
26 734 147 -5.652489180268651
26 734 31 -5.652489180268651
26 741 742 -5.652489180268651
26 743 147 -5.652489180268651
26 62 29 -4.959341999708705
26 62 323 -5.652489180268651
26 62 84 -5.652489180268651
26 62 514 -5.652489180268651
26 62 10 -5.652489180268651
26 425 187 -5.652489180268651
26 779 70 -5.652489180268651
26 703 385 -5.652489180268651
26 703 791 -5.652489180268651
26 703 78 -5.652489180268651
26 703 464 -5.652489180268651
26 703 2523 -5.652489180268651
26 230 213 -5.652489180268651
26 841 390 -5.652489180268651
26 841 10 -5.652489180268651
26 892 893 -5.652489180268651
26 894 895 -5.652489180268651
26 645 113 -4.959341999708705
26 645 10 -5.652489180268651
26 913 34 -5.652489180268651
26 662 34 -5.652489180268651
26 382 924 -5.652489180268651
26 917 213 -5.652489180268651
26 93 960 -5.652489180268651
26 534 70 -5.652489180268651
26 534 54 -5.652489180268651
26 534 10 -5.652489180268651
26 534 34 -5.652489180268651
26 993 994 -5.652489180268651
26 1010 113 -5.652489180268651
26 1018 812 -5.652489180268651
26 90 1048 -5.652489180268651
26 528 715 -5.652489180268651
26 528 318 -5.652489180268651
26 41 1072 -5.652489180268651
26 1102 34 -5.652489180268651
26 1127 106 -5.652489180268651
26 238 29 -5.652489180268651
26 1143 70 -5.652489180268651
26 1149 22 -5.652489180268651
26 1152 734 -5.652489180268651
26 1161 1162 -5.652489180268651
26 584 1034 -5.652489180268651
26 1179 238 -5.652489180268651
26 257 1183 -4.959341999708705
26 257 180 -5.652489180268651
26 257 2593 -5.652489180268651
26 1185 217 -5.652489180268651
26 1198 10 -5.652489180268651
26 1213 1094 -5.652489180268651
26 1213 2532 -5.652489180268651
26 1216 29 -5.652489180268651
26 1216 76 -5.652489180268651
26 1232 70 -5.652489180268651
26 1272 70 -5.652489180268651
26 1283 286 -5.652489180268651
26 994 10 -5.652489180268651
26 994 54 -5.652489180268651
26 1135 1302 -5.652489180268651
26 146 10 -5.652489180268651
26 715 1311 -5.652489180268651
26 1320 407 -5.652489180268651
26 1325 580 -5.652489180268651
26 1006 1130 -4.959341999708705
26 1335 76 -5.652489180268651
26 1339 34 -5.652489180268651
26 1348 1349 -5.652489180268651
26 1359 1360 -5.652489180268651
26 1398 1399 -5.652489180268651
26 1398 70 -5.652489180268651
26 1398 2271 -5.652489180268651
26 1411 137 -5.652489180268651
26 796 54 -5.652489180268651
26 750 284 -5.652489180268651
26 750 670 -5.652489180268651
26 1039 1427 -5.652489180268651
26 1039 1732 -5.652489180268651
26 1039 1855 -5.652489180268651
26 1039 2446 -5.652489180268651
26 1375 162 -5.652489180268651
26 1375 990 -5.652489180268651
26 1481 29 -5.652489180268651
26 1481 196 -5.652489180268651
26 1488 1251 -5.652489180268651
26 1492 10 -5.652489180268651
26 137 1501 -5.652489180268651
26 972 780 -5.652489180268651
26 972 1507 -5.652489180268651
26 972 1717 -5.652489180268651
26 972 1402 -5.652489180268651
26 972 636 -5.652489180268651
26 972 2543 -5.652489180268651
26 1513 1514 -5.652489180268651
26 1528 651 -5.652489180268651
26 1528 10 -5.652489180268651
26 1528 446 -5.652489180268651
26 1530 10 -5.652489180268651
26 572 70 -4.959341999708705
26 572 113 -5.652489180268651
26 572 54 -5.652489180268651
26 1552 34 -5.652489180268651
26 1557 10 -5.652489180268651
26 245 1574 -5.652489180268651
26 245 2563 -5.652489180268651
26 1574 113 -5.652489180268651
26 372 70 -4.959341999708705
26 1609 10 -5.652489180268651
26 351 10 -5.652489180268651
26 178 70 -5.652489180268651
26 1632 1633 -5.652489180268651
26 1634 108 -5.652489180268651
26 180 54 -5.652489180268651
26 1652 34 -5.652489180268651
26 1660 87 -5.652489180268651
26 1663 1664 -5.652489180268651
26 1068 10 -5.652489180268651
26 1679 10 -5.652489180268651
26 1679 70 -4.959341999708705
26 1700 286 -5.652489180268651
26 1708 70 -5.652489180268651
26 1708 446 -5.652489180268651
26 1725 169 -5.652489180268651
26 1742 942 -5.652489180268651
26 1761 195 -5.652489180268651
26 214 29 -5.652489180268651
26 214 68 -5.652489180268651
26 145 147 -5.652489180268651
26 145 70 -5.652489180268651
26 1783 130 -5.652489180268651
26 1805 29 -5.652489180268651
26 325 76 -5.652489180268651
26 1823 70 -5.652489180268651
26 1848 10 -5.652489180268651
26 1646 88 -5.652489180268651
26 1854 169 -5.652489180268651
26 88 22 -5.652489180268651
26 88 1870 -5.652489180268651
26 88 104 -5.652489180268651
26 216 1895 -5.652489180268651
26 1912 22 -5.652489180268651
26 1932 582 -5.652489180268651
26 1934 116 -5.652489180268651
26 825 572 -5.652489180268651
26 825 407 -5.652489180268651
26 948 11 -5.652489180268651
26 1965 340 -5.652489180268651
26 1965 252 -5.652489180268651
26 1966 243 -5.652489180268651
26 1974 1975 -5.652489180268651
26 1914 76 -5.652489180268651
26 2053 2054 -5.652489180268651
26 503 2059 -5.652489180268651
26 503 110 -5.652489180268651
26 2063 54 -5.652489180268651
26 2084 2085 -5.652489180268651
26 2086 884 -5.652489180268651
26 1668 2093 -5.652489180268651
26 1070 70 -4.959341999708705
26 2100 70 -5.652489180268651
26 1628 1649 -5.652489180268651
26 2167 2078 -5.652489180268651
26 1409 2168 -5.652489180268651
26 2170 15 -5.652489180268651
26 128 2085 -5.652489180268651
26 2189 54 -5.652489180268651
26 2213 2214 -5.652489180268651
26 2257 10 -5.652489180268651
26 2257 879 -5.652489180268651
26 2278 70 -5.652489180268651
26 1302 10 -5.652489180268651
26 2297 54 -5.652489180268651
26 2310 4 -5.652489180268651
26 2237 29 -5.652489180268651
26 723 34 -5.652489180268651
26 2367 217 -5.652489180268651
26 2386 29 -5.652489180268651
26 2413 2342 -5.652489180268651
26 807 252 -5.652489180268651
26 2408 61 -5.652489180268651
26 71 29 -5.652489180268651
26 394 29 -5.652489180268651
26 2483 70 -5.652489180268651
26 1094 76 -5.652489180268651
26 2508 734 -5.652489180268651
26 1007 34 -5.652489180268651
26 2544 2545 -5.652489180268651
26 1084 15 -5.652489180268651
26 2562 70 -5.652489180268651
26 163 70 -5.652489180268651
26 744 113 -5.652489180268651
26 335 2600 -5.652489180268651
27 28 29 -1.098612288668110
27 34 1431 -1.098612288668110
27 29 22 -1.098612288668110
28 29 18 0.000000000000000
29 18 30 -5.857933154483459
29 18 39 -5.164785973923514
29 18 85 -6.551080335043404
29 18 114 -4.248495242049359
29 18 51 -3.912023005428146
29 18 188 -6.551080335043404
29 18 196 -4.759320865815350
29 18 204 -6.551080335043404
29 18 262 -4.941642422609305
29 18 272 -6.551080335043404
29 18 307 -6.551080335043404
29 18 557 -6.551080335043404
29 18 583 -6.551080335043404
29 18 321 -6.551080335043404
29 18 729 -5.452468046375295
29 18 144 -6.551080335043404
29 18 203 -6.551080335043404
29 18 80 -6.551080335043404
29 18 844 -6.551080335043404
29 18 985 -6.551080335043404
29 18 1058 -6.551080335043404
29 18 57 -6.551080335043404
29 18 10 -6.551080335043404
29 18 794 -6.551080335043404
29 18 131 -6.551080335043404
29 18 735 -6.551080335043404
29 18 799 -6.551080335043404
29 18 1215 -6.551080335043404
29 18 650 -6.551080335043404
29 18 253 -6.551080335043404
29 18 267 -6.551080335043404
29 18 1462 -6.551080335043404
29 18 1483 -6.551080335043404
29 18 279 -6.551080335043404
29 18 1859 -6.551080335043404
29 18 388 -6.551080335043404
29 18 2383 -6.551080335043404
29 18 199 -6.551080335043404
29 18 2455 -6.551080335043404
29 18 749 -6.551080335043404
29 18 2222 -6.551080335043404
29 49 50 -6.551080335043404
29 49 137 -6.551080335043404
29 49 238 -6.551080335043404
29 49 360 -6.551080335043404
29 49 402 -6.551080335043404
29 49 456 -5.857933154483459
29 49 281 -6.551080335043404
29 49 503 -5.857933154483459
29 49 353 -5.164785973923514
29 49 716 -6.551080335043404
29 49 763 -5.857933154483459
29 49 714 -6.551080335043404
29 49 913 -6.551080335043404
29 49 1138 -6.551080335043404
29 49 635 -6.551080335043404
29 49 1289 -6.551080335043404
29 49 1375 -6.551080335043404
29 49 234 -5.857933154483459
29 49 1440 -6.551080335043404
29 49 1471 -6.551080335043404
29 49 1502 -6.551080335043404
29 49 1720 -6.551080335043404
29 49 1155 -6.551080335043404
29 49 2130 -5.857933154483459
29 49 2256 -6.551080335043404
29 49 2260 -6.551080335043404
29 49 295 -5.164785973923514
29 49 855 -5.452468046375295
29 49 1213 -6.551080335043404
29 49 2474 -5.857933154483459
29 49 613 -6.551080335043404
29 23 63 -6.551080335043404
29 23 88 -6.551080335043404
29 23 33 -6.551080335043404
29 23 460 -4.941642422609305
29 23 507 -4.605170185988091
29 23 518 -5.164785973923514
29 23 701 -6.551080335043404
29 23 325 -6.551080335043404
29 23 851 -6.551080335043404
29 23 1748 -6.551080335043404
29 23 1408 -6.551080335043404
29 78 79 -4.471638793363569
29 78 161 -6.551080335043404
29 78 206 -5.857933154483459
29 78 274 -6.551080335043404
29 78 207 -6.551080335043404
29 78 12 -5.164785973923514
29 78 381 -6.551080335043404
29 78 7 -5.452468046375295
29 78 167 -6.551080335043404
29 78 373 -6.551080335043404
29 78 113 -5.857933154483459
29 78 581 -6.551080335043404
29 78 170 -6.551080335043404
29 78 18 -5.452468046375295
29 78 335 -5.857933154483459
29 78 409 -6.551080335043404
29 78 262 -6.551080335043404
29 78 460 -5.857933154483459
29 78 239 -5.857933154483459
29 78 1014 -6.551080335043404
29 78 998 -6.551080335043404
29 78 390 -5.857933154483459
29 78 915 -6.551080335043404
29 78 296 -6.551080335043404
29 78 2358 -6.551080335043404
29 78 507 -6.551080335043404
29 78 817 -6.551080335043404
29 78 305 -6.551080335043404
29 78 35 -5.857933154483459
29 78 311 -6.551080335043404
29 78 2490 -6.551080335043404
29 78 1003 -6.551080335043404
29 78 187 -6.551080335043404
29 78 816 -6.551080335043404
29 78 958 -6.551080335043404
29 78 2575 -6.551080335043404
29 56 51 -3.506557897319982
29 56 124 -6.551080335043404
29 56 210 -6.551080335043404
29 56 240 -6.551080335043404
29 56 114 -6.551080335043404
29 56 392 -6.551080335043404
29 56 650 -6.551080335043404
29 56 729 -6.551080335043404
29 56 836 -6.551080335043404
29 56 57 -6.551080335043404
29 56 1052 -6.551080335043404
29 56 157 -6.551080335043404
29 26 100 -6.551080335043404
29 26 715 -6.551080335043404
29 12 143 -6.551080335043404
29 12 80 -3.778491612803623
29 12 114 -4.941642422609305
29 12 51 -5.164785973923514
29 12 10 -5.164785973923514
29 12 198 -5.857933154483459
29 12 190 -6.551080335043404
29 12 254 -6.551080335043404
29 12 210 -6.551080335043404
29 12 1032 -6.551080335043404
29 12 196 -6.551080335043404
29 12 157 -6.551080335043404
29 12 392 -5.857933154483459
29 12 267 -6.551080335043404
29 12 558 -6.551080335043404
29 12 153 -6.551080335043404
29 12 1638 -6.551080335043404
29 12 370 -5.857933154483459
29 12 1790 -6.551080335043404
29 12 794 -6.551080335043404
29 12 696 -6.551080335043404
29 12 279 -6.551080335043404
29 12 265 -6.551080335043404
29 12 749 -6.551080335043404
29 12 52 -6.551080335043404
29 12 1416 -6.551080335043404
29 150 70 -6.551080335043404
29 181 182 -6.551080335043404
29 181 10 -6.551080335043404
29 215 216 -6.551080335043404
29 239 278 -5.857933154483459
29 239 751 -6.551080335043404
29 239 172 -6.551080335043404
29 281 107 -6.551080335043404
29 281 192 -6.551080335043404
29 286 287 -6.551080335043404
29 286 49 -5.452468046375295
29 286 26 -6.551080335043404
29 286 336 -6.551080335043404
29 286 714 -6.551080335043404
29 286 167 -6.551080335043404
29 7 302 -6.551080335043404
29 7 350 -6.551080335043404
29 7 492 -5.164785973923514
29 7 241 -6.551080335043404
29 7 604 -6.551080335043404
29 7 915 -6.551080335043404
29 7 85 -6.551080335043404
29 7 114 -6.551080335043404
29 7 172 -5.857933154483459
29 169 130 -6.551080335043404
29 169 143 -5.452468046375295
29 169 167 -6.551080335043404
29 169 23 -5.857933154483459
29 169 56 -5.857933154483459
29 169 18 -5.452468046375295
29 169 11 -6.551080335043404
29 169 76 -5.857933154483459
29 169 31 -6.551080335043404
29 169 49 -5.857933154483459
29 169 390 -5.452468046375295
29 169 940 -6.551080335043404
29 169 239 -6.551080335043404
29 169 12 -5.857933154483459
29 169 79 -6.551080335043404
29 169 879 -6.551080335043404
29 169 1003 -6.551080335043404
29 35 18 -5.857933154483459
29 35 7 -6.551080335043404
29 35 581 -6.551080335043404
29 35 10 -6.551080335043404
29 35 198 -5.857933154483459
29 35 12 -5.857933154483459
29 35 879 -6.551080335043404
29 35 56 -6.551080335043404
29 335 10 -5.857933154483459
29 113 51 -5.452468046375295
29 113 80 -5.452468046375295
29 113 377 -6.551080335043404
29 113 1859 -6.551080335043404
29 353 70 -6.551080335043404
29 353 10 -6.551080335043404
29 84 18 -6.551080335043404
29 84 34 -5.164785973923514
29 84 49 -6.551080335043404
29 84 12 -5.857933154483459
29 84 78 -4.605170185988091
29 84 143 -6.551080335043404
29 84 56 -6.551080335043404
29 84 68 -6.551080335043404
29 84 866 -6.551080335043404
29 114 49 -6.551080335043404
29 114 18 -6.551080335043404
29 381 10 -6.551080335043404
29 79 80 -5.857933154483459
29 79 379 -6.551080335043404
29 79 74 -6.551080335043404
29 79 18 -5.857933154483459
29 34 31 -6.551080335043404
29 34 56 -6.551080335043404
29 34 18 -6.551080335043404
29 34 49 -5.857933154483459
29 34 370 -6.551080335043404
29 34 438 -6.551080335043404
29 34 629 -6.551080335043404
29 34 4 -6.551080335043404
29 34 195 -6.551080335043404
29 34 819 -6.551080335043404
29 34 765 -6.551080335043404
29 34 239 -6.551080335043404
29 34 935 -6.551080335043404
29 34 10 -6.551080335043404
29 34 547 -6.551080335043404
29 34 812 -6.551080335043404
29 34 1568 -6.551080335043404
29 110 51 -5.452468046375295
29 110 366 -5.857933154483459
29 262 86 -6.551080335043404
29 262 239 -6.551080335043404
29 76 267 -5.857933154483459
29 76 56 -6.551080335043404
29 76 49 -6.551080335043404
29 76 35 -6.551080335043404
29 76 581 -6.551080335043404
29 76 335 -6.551080335043404
29 76 879 -6.551080335043404
29 76 966 -6.551080335043404
29 198 143 -6.551080335043404
29 198 11 -6.551080335043404
29 198 35 -6.551080335043404
29 195 143 -5.857933154483459
29 195 18 -6.551080335043404
29 195 822 -6.551080335043404
29 195 765 -6.551080335043404
29 195 581 -5.857933154483459
29 195 10 -5.857933154483459
29 195 12 -6.551080335043404
29 195 187 -6.551080335043404
29 195 879 -6.551080335043404
29 195 390 -6.551080335043404
29 167 18 -6.551080335043404
29 167 51 -5.857933154483459
29 167 9 -6.551080335043404
29 167 856 -6.551080335043404
29 167 339 -6.551080335043404
29 167 1828 -6.551080335043404
29 167 1859 -5.857933154483459
29 167 112 -6.551080335043404
29 167 1703 -6.551080335043404
29 147 49 -5.857933154483459
29 147 353 -4.941642422609305
29 147 192 -6.551080335043404
29 147 113 -6.551080335043404
29 11 12 -6.551080335043404
29 11 18 -6.551080335043404
29 11 49 -5.857933154483459
29 11 879 -6.551080335043404
29 11 23 -6.551080335043404
29 11 865 -6.551080335043404
29 714 715 -6.551080335043404
29 379 18 -6.551080335043404
29 446 26 -6.551080335043404
29 446 113 -6.551080335043404
29 446 1829 -6.551080335043404
29 446 581 -6.551080335043404
29 143 110 -5.857933154483459
29 143 18 -5.452468046375295
29 143 49 -6.551080335043404
29 143 10 -4.941642422609305
29 143 879 -6.551080335043404
29 143 23 -6.551080335043404
29 765 262 -6.551080335043404
29 765 832 -6.551080335043404
29 15 49 -6.551080335043404
29 15 294 -6.551080335043404
29 15 143 -6.551080335043404
29 817 172 -6.551080335043404
29 817 278 -5.857933154483459
29 817 604 -6.551080335043404
29 817 196 -6.551080335043404
29 823 824 -6.551080335043404
29 823 43 -6.551080335043404
29 823 303 -6.551080335043404
29 819 10 -6.551080335043404
29 22 23 -5.857933154483459
29 22 167 -5.857933154483459
29 22 49 -5.857933154483459
29 22 657 -6.551080335043404
29 22 596 -6.551080335043404
29 223 944 -6.551080335043404
29 303 4 -6.551080335043404
29 303 26 -6.551080335043404
29 303 15 -6.551080335043404
29 152 722 -6.551080335043404
29 867 959 -6.551080335043404
29 581 366 -6.551080335043404
29 581 188 -6.551080335043404
29 581 1005 -6.551080335043404
29 581 57 -6.551080335043404
29 581 114 -4.605170185988091
29 581 315 -6.551080335043404
29 581 262 -6.551080335043404
29 581 409 -6.551080335043404
29 581 1494 -6.551080335043404
29 581 131 -6.551080335043404
29 581 172 -6.551080335043404
29 581 583 -6.551080335043404
29 581 874 -6.551080335043404
29 581 1661 -6.551080335043404
29 581 279 -6.551080335043404
29 822 10 -5.857933154483459
29 822 172 -6.551080335043404
29 311 239 -5.857933154483459
29 390 10 -5.452468046375295
29 390 18 -5.857933154483459
29 390 213 -6.551080335043404
29 390 34 -6.551080335043404
29 390 12 -6.551080335043404
29 390 581 -5.452468046375295
29 4 49 -6.551080335043404
29 4 390 -6.551080335043404
29 1003 213 -6.551080335043404
29 1003 196 -6.551080335043404
29 1003 10 -6.551080335043404
29 161 114 -6.551080335043404
29 161 240 -6.551080335043404
29 659 51 -6.551080335043404
29 659 18 -6.551080335043404
29 1050 10 -6.551080335043404
29 1050 49 -6.551080335043404
29 1050 12 -6.551080335043404
29 559 23 -6.551080335043404
29 559 167 -6.551080335043404
29 559 198 -6.551080335043404
29 338 110 -5.857933154483459
29 338 291 -6.551080335043404
29 173 18 -6.551080335043404
29 173 70 -6.551080335043404
29 31 49 -5.452468046375295
29 31 334 -6.551080335043404
29 687 239 -6.551080335043404
29 1180 303 -6.551080335043404
29 52 114 -5.857933154483459
29 52 504 -6.551080335043404
29 1290 143 -6.551080335043404
29 737 49 -6.551080335043404
29 571 196 -6.551080335043404
29 571 379 -6.551080335043404
29 633 10 -6.551080335043404
29 935 196 -6.551080335043404
29 8 70 -6.551080335043404
29 8 510 -6.551080335043404
29 8 214 -5.857933154483459
29 8 238 -6.551080335043404
29 1366 56 -6.551080335043404
29 1401 217 -6.551080335043404
29 383 49 -6.551080335043404
29 336 70 -6.551080335043404
29 879 114 -5.452468046375295
29 879 196 -6.551080335043404
29 879 262 -6.551080335043404
29 879 767 -6.551080335043404
29 879 266 -6.551080335043404
29 879 803 -6.551080335043404
29 879 370 -6.551080335043404
29 879 297 -6.551080335043404
29 879 85 -5.857933154483459
29 879 267 -6.551080335043404
29 879 991 -6.551080335043404
29 879 1022 -6.551080335043404
29 879 522 -6.551080335043404
29 879 1215 -6.551080335043404
29 879 303 -6.551080335043404
29 879 984 -6.551080335043404
29 879 81 -6.551080335043404
29 196 12 -6.551080335043404
29 196 879 -6.551080335043404
29 196 23 -6.551080335043404
29 266 8 -6.551080335043404
29 318 446 -6.551080335043404
29 363 1549 -6.551080335043404
29 91 12 -6.551080335043404
29 91 56 -6.551080335043404
29 434 51 -6.551080335043404
29 434 1608 -6.551080335043404
29 434 493 -6.551080335043404
29 370 35 -6.551080335043404
29 370 205 -6.551080335043404
29 300 314 -6.551080335043404
29 300 216 -6.551080335043404
29 1649 72 -6.551080335043404
29 291 49 -6.551080335043404
29 291 12 -6.551080335043404
29 1226 113 -6.551080335043404
29 1267 49 -6.551080335043404
29 288 581 -6.551080335043404
29 243 18 -6.551080335043404
29 409 1760 -6.551080335043404
29 371 10 -6.551080335043404
29 104 70 -6.551080335043404
29 528 267 -6.551080335043404
29 334 294 -6.551080335043404
29 1019 70 -6.551080335043404
29 68 26 -6.551080335043404
29 68 23 -5.857933154483459
29 68 166 -6.551080335043404
29 138 1153 -6.551080335043404
29 138 507 -6.551080335043404
29 138 474 -6.551080335043404
29 138 194 -6.551080335043404
29 294 38 -6.551080335043404
29 294 2244 -6.551080335043404
29 117 2023 -6.551080335043404
29 344 8 -6.551080335043404
29 2050 434 -6.551080335043404
29 166 49 -6.551080335043404
29 166 18 -6.551080335043404
29 166 294 -6.551080335043404
29 166 70 -5.857933154483459
29 267 446 -6.551080335043404
29 1421 23 -6.551080335043404
29 1421 18 -6.551080335043404
29 130 10 -6.551080335043404
29 2182 70 -6.551080335043404
29 540 70 -6.551080335043404
29 904 2249 -6.551080335043404
29 1458 10 -6.551080335043404
29 745 188 -6.551080335043404
29 1037 22 -6.551080335043404
29 205 10 -6.551080335043404
29 418 12 -6.551080335043404
29 51 18 -6.551080335043404
29 13 213 -6.551080335043404
29 718 23 -6.551080335043404
29 2294 166 -6.551080335043404
29 507 10 -6.551080335043404
29 828 13 -5.164785973923514
29 866 13 -6.551080335043404
29 982 610 -6.551080335043404
29 324 80 -6.551080335043404
29 420 34 -6.551080335043404
29 1119 33 -6.551080335043404
30 31 23 -2.251291798606495
30 31 49 -2.251291798606495
30 94 95 -2.944438979166441
30 103 104 -2.944438979166441
30 110 652 -2.944438979166441
30 110 367 -2.944438979166441
30 110 31 -2.944438979166441
30 110 286 -2.944438979166441
30 110 744 -2.944438979166441
30 110 1921 -2.944438979166441
30 23 37 -2.944438979166441
30 147 117 -2.944438979166441
30 1542 22 -2.944438979166441
30 744 31 -2.944438979166441
30 2314 22 -2.944438979166441
30 49 2373 -2.944438979166441
30 22 138 -2.944438979166441
31 23 32 -5.023880520846276
31 23 37 -5.023880520846276
31 23 176 -3.925268232178167
31 23 42 -5.023880520846276
31 23 33 -3.077970371790963
31 23 460 -5.023880520846276
31 23 38 -5.023880520846276
31 23 803 -5.023880520846276
31 23 645 -5.023880520846276
31 23 1153 -5.023880520846276
31 23 1155 -5.023880520846276
31 23 1245 -5.023880520846276
31 23 714 -5.023880520846276
31 23 890 -5.023880520846276
31 23 1723 -5.023880520846276
31 23 112 -5.023880520846276
31 49 71 -5.023880520846276
31 49 105 -3.414442608412176
31 49 146 -5.023880520846276
31 49 309 -4.330733340286331
31 49 360 -5.023880520846276
31 49 456 -5.023880520846276
31 49 281 -3.077970371790963
31 49 700 -4.330733340286331
31 49 725 -2.826655943510057
31 49 803 -5.023880520846276
31 49 275 -5.023880520846276
31 49 645 -5.023880520846276
31 49 988 -5.023880520846276
31 49 1057 -5.023880520846276
31 49 1061 -5.023880520846276
31 49 851 -5.023880520846276
31 49 1088 -5.023880520846276
31 49 1145 -3.925268232178167
31 49 1157 -5.023880520846276
31 49 1241 -5.023880520846276
31 49 260 -5.023880520846276
31 49 1457 -4.330733340286331
31 49 1302 -5.023880520846276
31 49 528 -5.023880520846276
31 49 1707 -5.023880520846276
31 49 99 -5.023880520846276
31 49 1826 -5.023880520846276
31 49 779 -5.023880520846276
31 49 2029 -5.023880520846276
31 49 2062 -3.925268232178167
31 49 2378 -5.023880520846276
31 49 2436 -5.023880520846276
31 226 70 -4.330733340286331
31 642 20 -5.023880520846276
31 425 216 -5.023880520846276
31 10 324 -5.023880520846276
31 10 56 -5.023880520846276
31 10 70 -5.023880520846276
31 10 338 -5.023880520846276
